acct_id,email_grp,sales,net_profit,sends,opens,unsubscribed
"138,581,171",Grp1,0.00,0.000000,56,8,0
"138,581,178",Grp1,0.00,0.000000,25,3,1
"138,581,179",Grp1,0.00,0.000000,47,1,0
"138,581,195",Grp1,0.00,0.000000,31,0,0
"138,581,196",Grp1,0.00,0.000000,46,1,0
"138,581,203",Grp1,0.00,0.000000,46,2,0
"138,581,210",Grp1,0.00,0.000000,47,5,0
"138,581,212",Grp1,0.00,0.000000,13,8,1
"138,581,216",Grp1,0.00,0.000000,32,0,0
"138,581,221",Grp1,0.00,0.000000,47,1,0
"138,581,226",Grp1,0.00,0.000000,45,1,0
"138,581,235",Grp1,121.49,-1.211958,58,8,0
"138,581,242",Grp1,0.00,0.000000,32,0,0
"138,581,255",Grp1,0.00,0.000000,47,2,0
"138,581,256",Grp1,0.00,0.000000,47,25,0
"138,581,269",Grp1,0.00,0.000000,31,0,0
"138,581,285",Grp1,0.00,0.000000,32,0,0
"138,581,301",Grp1,0.00,0.000000,46,0,0
"138,581,304",Grp1,0.00,0.000000,50,7,0
"138,581,305",Grp1,0.00,0.000000,31,0,0
"138,581,310",Grp1,0.00,0.000000,49,21,0
"138,581,311",Grp1,0.00,0.000000,48,5,0
"138,581,319",Grp1,0.00,0.000000,32,0,0
"138,581,331",Grp1,0.00,0.000000,2,2,1
"138,581,333",Grp1,0.00,0.000000,19,0,1
"138,581,338",Grp1,0.00,0.000000,32,0,0
"138,581,345",Grp1,0.00,0.000000,48,4,0
"138,581,352",Grp1,0.00,0.000000,1,1,1
"138,581,353",Grp1,0.00,0.000000,49,5,0
"138,581,363",Grp1,0.00,0.000000,50,3,0
"138,581,373",Grp1,0.00,0.000000,32,0,0
"138,581,376",Grp1,0.00,0.000000,50,8,0
"138,581,377",Grp1,0.00,0.000000,30,2,1
"138,581,384",Grp1,0.00,0.000000,32,0,0
"138,581,386",Grp1,0.00,0.000000,46,1,0
"138,581,388",Grp1,0.00,0.000000,31,0,0
"138,581,389",Grp1,0.00,0.000000,45,4,0
"138,581,401",Grp1,0.00,0.000000,22,9,1
"138,581,403",Grp1,0.00,0.000000,47,0,0
"138,581,417",Grp1,0.00,0.000000,48,3,0
"138,581,424",Grp1,0.00,0.000000,42,0,0
"138,581,430",Grp1,0.00,0.000000,45,3,1
"138,581,449",Grp1,0.00,0.000000,46,1,0
"138,581,455",Grp1,0.00,0.000000,47,11,0
"138,581,461",Grp1,0.00,0.000000,46,4,0
"138,581,475",Grp1,0.00,0.000000,53,17,0
"138,581,482",Grp1,0.00,0.000000,31,0,0
"138,581,491",Grp1,0.00,0.000000,48,1,0
"138,581,493",Grp1,0.00,0.000000,32,0,0
"138,581,495",Grp1,0.00,0.000000,31,0,0
"138,581,497",Grp1,0.00,0.000000,48,12,0
"138,581,498",Grp1,0.00,0.000000,45,2,0
"138,581,516",Grp1,0.00,0.000000,32,0,0
"138,581,517",Grp1,0.00,0.000000,46,1,0
"138,581,520",Grp1,0.00,0.000000,50,12,0
"138,581,524",Grp1,0.00,0.000000,48,11,0
"138,581,526",Grp1,0.00,0.000000,46,1,0
"138,581,531",Grp1,0.00,0.000000,2,0,0
"138,581,534",Grp1,0.00,0.000000,8,22,1
"138,581,540",Grp1,0.00,0.000000,2,0,0
"138,581,545",Grp1,0.00,0.000000,31,0,0
"138,581,547",Grp1,0.00,0.000000,31,0,0
"138,581,550",Grp1,0.00,0.000000,48,19,0
"138,581,555",Grp1,0.00,0.000000,11,4,1
"138,581,557",Grp1,0.00,0.000000,49,4,0
"138,581,593",Grp1,0.00,0.000000,50,11,0
"138,581,604",Grp1,0.00,0.000000,2,0,0
"138,581,607",Grp1,0.00,0.000000,31,0,0
"138,581,620",Grp1,0.00,0.000000,48,1,0
"138,581,637",Grp1,0.00,0.000000,2,0,0
"138,581,647",Grp1,0.00,0.000000,32,0,0
"138,581,655",Grp1,0.00,0.000000,47,43,0
"138,581,656",Grp1,0.00,0.000000,48,2,0
"138,581,657",Grp1,0.00,0.000000,47,0,0
"138,581,682",Grp1,0.00,0.000000,9,12,1
"138,581,683",Grp1,0.00,0.000000,45,1,0
"138,581,699",Grp1,0.00,0.000000,46,1,0
"138,581,716",Grp1,0.00,0.000000,48,11,0
"138,581,748",Grp1,0.00,0.000000,52,11,0
"138,581,771",Grp1,0.00,0.000000,45,5,0
"138,581,780",Grp1,0.00,0.000000,47,0,0
"138,581,781",Grp1,0.00,0.000000,32,0,0
"138,581,797",Grp1,0.00,0.000000,46,1,0
"138,581,799",Grp1,0.00,0.000000,31,0,0
"138,581,800",Grp1,0.00,0.000000,46,0,0
"138,581,807",Grp1,0.00,0.000000,47,48,0
"138,581,810",Grp1,0.00,0.000000,32,0,0
"138,581,822",Grp1,0.00,0.000000,31,0,0
"138,581,823",Grp1,0.00,0.000000,31,0,0
"138,581,836",Grp1,0.00,0.000000,48,31,0
"138,581,842",Grp1,0.00,0.000000,33,5,1
"138,581,847",Grp1,0.00,0.000000,48,10,0
"138,581,858",Grp1,307.98,-28.913448,61,27,0
"138,581,863",Grp1,0.00,0.000000,49,8,0
"138,581,866",Grp1,0.00,0.000000,31,0,0
"138,581,867",Grp1,0.00,0.000000,46,0,0
"138,581,876",Grp1,0.00,0.000000,2,0,0
"138,581,877",Grp1,0.00,0.000000,2,0,0
"138,581,881",Grp1,0.00,0.000000,2,0,0
"138,581,902",Grp1,0.00,0.000000,49,41,0
"138,581,907",Grp1,0.00,0.000000,49,24,0
"138,581,920",Grp1,0.00,0.000000,30,4,1
"138,581,922",Grp1,0.00,0.000000,51,3,0
"138,581,926",Grp1,0.00,0.000000,2,0,0
"138,581,936",Grp1,0.00,0.000000,12,3,1
"138,581,946",Grp1,0.00,0.000000,48,4,0
"138,581,948",Grp1,0.00,0.000000,2,0,0
"138,581,950",Grp1,0.00,0.000000,50,13,0
"138,581,953",Grp1,0.00,0.000000,32,0,0
"138,581,968",Grp1,0.00,0.000000,31,0,0
"138,581,971",Grp1,0.00,0.000000,50,0,0
"138,581,991",Grp1,0.00,0.000000,5,5,1
"138,582,005",Grp1,0.00,0.000000,47,1,0
"138,582,009",Grp1,0.00,0.000000,44,0,0
"138,582,012",Grp1,0.00,0.000000,32,0,0
"138,582,019",Grp1,0.00,0.000000,31,0,0
"138,582,039",Grp1,0.00,0.000000,44,4,0
"138,582,040",Grp1,0.00,0.000000,47,13,0
"138,582,044",Grp1,0.00,0.000000,49,5,0
"138,582,057",Grp1,0.00,0.000000,32,0,0
"138,582,058",Grp1,0.00,0.000000,47,18,0
"138,582,070",Grp1,0.00,0.000000,47,2,0
"138,582,080",Grp1,0.00,0.000000,40,1,0
"138,582,082",Grp1,0.00,0.000000,2,0,0
"138,582,083",Grp1,0.00,0.000000,49,20,0
"138,582,084",Grp1,0.00,0.000000,31,0,0
"138,582,086",Grp1,0.00,0.000000,10,11,1
"138,582,087",Grp1,0.00,0.000000,32,0,0
"138,582,101",Grp1,0.00,0.000000,47,0,0
"138,582,112",Grp1,0.00,0.000000,1,1,1
"138,582,126",Grp1,0.00,0.000000,31,0,0
"138,582,131",Grp1,0.00,0.000000,53,21,0
"138,582,146",Grp1,0.00,0.000000,45,3,0
"138,582,155",Grp1,0.00,0.000000,34,71,1
"138,582,162",Grp1,0.00,0.000000,48,45,0
"138,582,163",Grp1,0.00,0.000000,31,0,0
"138,582,164",Grp1,0.00,0.000000,32,0,0
"138,582,171",Grp1,0.00,0.000000,32,0,0
"138,582,181",Grp1,0.00,0.000000,46,42,0
"138,582,182",Grp1,0.00,0.000000,42,1,1
"138,582,189",Grp1,0.00,0.000000,45,1,0
"138,582,192",Grp1,0.00,0.000000,46,0,0
"138,582,201",Grp1,0.00,0.000000,46,2,0
"138,582,205",Grp1,0.00,0.000000,47,2,0
"138,582,206",Grp1,0.00,0.000000,47,2,0
"138,582,208",Grp1,0.00,0.000000,45,0,0
"138,582,213",Grp1,0.00,0.000000,48,10,0
"138,582,218",Grp1,0.00,0.000000,46,0,0
"138,582,219",Grp1,0.00,0.000000,9,5,1
"138,582,254",Grp1,1258.95,139.255430,68,15,0
"138,582,276",Grp1,0.00,0.000000,45,1,0
"138,582,277",Grp1,0.00,0.000000,48,64,0
"138,582,279",Grp1,0.00,0.000000,36,6,1
"138,582,281",Grp1,0.00,0.000000,32,0,0
"138,582,303",Grp1,0.00,0.000000,31,8,1
"138,582,321",Grp1,0.00,0.000000,32,0,0
"138,582,346",Grp1,0.00,0.000000,2,0,0
"138,582,354",Grp1,0.00,0.000000,48,6,0
"138,582,363",Grp1,0.00,0.000000,47,7,0
"138,582,366",Grp1,0.00,0.000000,47,0,0
"138,582,367",Grp1,0.00,0.000000,46,0,0
"138,582,372",Grp1,0.00,0.000000,46,1,0
"138,582,373",Grp1,0.00,0.000000,48,9,0
"138,582,374",Grp1,0.00,0.000000,47,1,0
"138,582,382",Grp1,0.00,0.000000,32,0,0
"138,582,389",Grp1,0.00,0.000000,47,6,0
"138,582,391",Grp1,0.00,0.000000,47,19,0
"138,582,392",Grp1,0.00,0.000000,46,0,0
"138,582,394",Grp1,0.00,0.000000,47,2,0
"138,582,403",Grp1,0.00,0.000000,16,29,1
"138,582,413",Grp1,0.00,0.000000,2,0,0
"138,582,423",Grp1,0.00,0.000000,47,1,0
"138,582,438",Grp1,0.00,0.000000,9,8,1
"138,582,465",Grp1,0.00,0.000000,48,5,0
"138,582,470",Grp1,0.00,0.000000,37,0,0
"138,582,483",Grp1,0.00,0.000000,49,3,0
"138,582,488",Grp1,0.00,0.000000,45,0,0
"138,582,490",Grp1,0.00,0.000000,31,0,0
"138,582,494",Grp1,0.00,0.000000,47,14,0
"138,582,498",Grp1,0.00,0.000000,45,2,0
"138,582,502",Grp1,0.00,0.000000,7,10,1
"138,582,507",Grp1,0.00,0.000000,47,4,0
"138,582,513",Grp1,0.00,0.000000,47,0,0
"138,582,530",Grp1,0.00,0.000000,47,2,0
"138,582,531",Grp1,0.00,0.000000,46,0,0
"138,582,539",Grp1,0.00,0.000000,9,2,1
"138,582,541",Grp1,0.00,0.000000,48,4,0
"138,582,542",Grp1,0.00,0.000000,20,23,1
"138,582,555",Grp1,0.00,0.000000,47,1,0
"138,582,559",Grp1,0.00,0.000000,46,5,0
"138,582,565",Grp1,0.00,0.000000,4,1,0
"138,582,566",Grp1,0.00,0.000000,46,6,0
"138,582,569",Grp1,0.00,0.000000,44,2,0
"138,582,585",Grp1,0.00,0.000000,48,3,0
"138,582,590",Grp1,0.00,0.000000,31,0,0
"138,582,610",Grp1,0.00,0.000000,46,9,0
"138,582,636",Grp1,0.00,0.000000,49,19,0
"138,582,652",Grp1,0.00,0.000000,47,1,0
"138,582,653",Grp1,0.00,0.000000,46,0,0
"138,582,655",Grp1,0.00,0.000000,47,9,0
"138,582,657",Grp1,0.00,0.000000,48,38,0
"138,582,660",Grp1,0.00,0.000000,31,0,0
"138,582,665",Grp1,0.00,0.000000,4,4,1
"138,582,679",Grp1,0.00,0.000000,31,0,0
"138,582,694",Grp1,0.00,0.000000,42,0,0
"138,582,697",Grp1,0.00,0.000000,22,1,1
"138,582,726",Grp1,0.00,0.000000,12,4,1
"138,582,742",Grp1,0.00,0.000000,48,7,0
"138,582,743",Grp1,0.00,0.000000,2,0,0
"138,582,753",Grp1,0.00,0.000000,45,0,0
"138,582,757",Grp1,0.00,0.000000,26,2,1
"138,582,785",Grp1,0.00,0.000000,47,0,0
"138,582,786",Grp1,0.00,0.000000,48,11,0
"138,582,800",Grp1,0.00,0.000000,49,46,0
"138,582,824",Grp1,0.00,0.000000,43,0,1
"138,582,843",Grp1,0.00,0.000000,37,9,1
"138,582,853",Grp1,0.00,0.000000,13,13,1
"138,582,872",Grp1,0.00,0.000000,47,1,0
"138,582,884",Grp1,0.00,0.000000,48,6,0
"138,582,886",Grp1,0.00,0.000000,32,0,0
"138,582,896",Grp1,0.00,0.000000,31,0,0
"138,582,898",Grp1,0.00,0.000000,32,0,0
"138,582,900",Grp1,0.00,0.000000,46,0,0
"138,582,909",Grp1,0.00,0.000000,31,0,0
"138,582,922",Grp1,0.00,0.000000,51,58,0
"138,582,938",Grp1,0.00,0.000000,31,0,0
"138,582,942",Grp1,0.00,0.000000,31,0,0
"138,582,947",Grp1,0.00,0.000000,48,6,0
"138,582,949",Grp1,0.00,0.000000,46,6,1
"138,582,951",Grp1,0.00,0.000000,53,16,0
"138,582,956",Grp1,0.00,0.000000,47,1,0
"138,582,957",Grp1,0.00,0.000000,54,64,0
"138,582,963",Grp1,0.00,0.000000,46,0,0
"138,582,972",Grp1,0.00,0.000000,47,2,0
"138,582,973",Grp1,0.00,0.000000,32,0,0
"138,582,976",Grp1,0.00,0.000000,32,0,0
"138,582,977",Grp1,0.00,0.000000,46,1,0
"138,582,987",Grp1,0.00,0.000000,28,2,1
"138,582,990",Grp1,0.00,0.000000,31,0,0
"138,582,998",Grp1,0.00,0.000000,46,10,0
"138,583,004",Grp1,0.00,0.000000,49,6,0
"138,583,009",Grp1,0.00,0.000000,1,1,1
"138,583,028",Grp1,0.00,0.000000,46,4,0
"138,583,045",Grp1,0.00,0.000000,24,8,1
"138,583,057",Grp1,0.00,0.000000,47,1,0
"138,583,062",Grp1,0.00,0.000000,47,3,0
"138,583,064",Grp1,0.00,0.000000,55,7,1
"138,583,067",Grp1,0.00,0.000000,14,4,1
"138,583,070",Grp1,0.00,0.000000,40,1,0
"138,583,081",Grp1,0.00,0.000000,31,0,0
"138,583,095",Grp1,0.00,0.000000,47,6,0
"138,583,101",Grp1,0.00,0.000000,45,3,0
"138,583,104",Grp1,0.00,0.000000,32,0,0
"138,583,111",Grp1,0.00,0.000000,32,0,0
"138,583,127",Grp1,0.00,0.000000,47,4,0
"138,583,151",Grp1,0.00,0.000000,47,2,0
"138,583,154",Grp1,0.00,0.000000,34,57,1
"138,583,158",Grp1,0.00,0.000000,31,0,0
"138,583,181",Grp1,0.00,0.000000,31,0,0
"138,583,196",Grp1,0.00,0.000000,1,1,1
"138,583,198",Grp1,0.00,0.000000,31,0,0
"138,583,209",Grp1,0.00,0.000000,51,5,0
"138,583,212",Grp1,0.00,0.000000,32,0,0
"138,583,213",Grp1,0.00,0.000000,39,1,0
"138,583,217",Grp1,0.00,0.000000,62,64,0
"138,583,226",Grp1,0.00,0.000000,29,4,1
"138,583,239",Grp1,0.00,0.000000,9,1,1
"138,583,240",Grp1,0.00,0.000000,45,0,0
"138,583,244",Grp1,0.00,0.000000,2,0,0
"138,583,247",Grp1,0.00,0.000000,48,35,0
"138,583,282",Grp1,0.00,0.000000,46,0,0
"138,583,293",Grp1,0.00,0.000000,48,10,0
"138,583,299",Grp1,0.00,0.000000,32,0,0
"138,583,312",Grp1,0.00,0.000000,48,3,0
"138,583,332",Grp1,0.00,0.000000,32,0,0
"138,583,334",Grp1,0.00,0.000000,32,0,0
"138,583,336",Grp1,0.00,0.000000,47,3,0
"138,583,344",Grp1,0.00,0.000000,46,14,0
"138,583,346",Grp1,0.00,0.000000,47,10,0
"138,583,347",Grp1,0.00,0.000000,39,0,0
"138,583,355",Grp1,0.00,0.000000,32,0,0
"138,583,367",Grp1,0.00,0.000000,48,12,0
"138,583,420",Grp1,0.00,0.000000,48,12,0
"138,583,426",Grp1,0.00,0.000000,50,17,0
"138,583,428",Grp1,0.00,0.000000,31,0,0
"138,583,433",Grp1,0.00,0.000000,32,0,0
"138,583,448",Grp1,0.00,0.000000,49,53,0
"138,583,451",Grp1,0.00,0.000000,45,6,0
"138,583,458",Grp1,0.00,0.000000,20,15,1
"138,583,462",Grp1,0.00,0.000000,47,7,0
"138,583,468",Grp1,0.00,0.000000,46,16,0
"138,583,470",Grp1,0.00,0.000000,54,32,0
"138,583,472",Grp1,0.00,0.000000,47,0,0
"138,583,477",Grp1,0.00,0.000000,32,0,0
"138,583,484",Grp1,0.00,0.000000,48,1,0
"138,583,485",Grp1,0.00,0.000000,42,1,0
"138,583,499",Grp1,0.00,0.000000,46,14,0
"138,583,502",Grp1,0.00,0.000000,45,0,0
"138,583,524",Grp1,0.00,0.000000,47,22,0
"138,583,528",Grp1,0.00,0.000000,0,0,0
"138,583,530",Grp1,0.00,0.000000,48,6,0
"138,583,537",Grp1,0.00,0.000000,47,0,0
"138,583,550",Grp1,0.00,0.000000,32,0,0
"138,583,553",Grp1,0.00,0.000000,31,0,0
"138,583,559",Grp1,0.00,0.000000,45,0,0
"138,583,560",Grp1,0.00,0.000000,46,1,0
"138,583,593",Grp1,0.00,0.000000,47,4,0
"138,583,611",Grp1,0.00,0.000000,18,5,1
"138,583,613",Grp1,0.00,0.000000,71,26,0
"138,583,619",Grp1,0.00,0.000000,44,1,0
"138,583,626",Grp1,0.00,0.000000,31,0,0
"138,583,647",Grp1,0.00,0.000000,14,10,1
"138,583,653",Grp1,0.00,0.000000,27,1,1
"138,583,661",Grp1,0.00,0.000000,46,2,0
"138,583,670",Grp1,0.00,0.000000,46,2,0
"138,583,671",Grp1,0.00,0.000000,32,0,0
"138,583,675",Grp1,0.00,0.000000,46,1,0
"138,583,678",Grp1,0.00,0.000000,44,1,0
"138,583,683",Grp1,0.00,0.000000,47,2,0
"138,583,693",Grp1,0.00,0.000000,28,11,1
"138,583,697",Grp1,0.00,0.000000,31,0,0
"138,583,700",Grp1,0.00,0.000000,2,0,0
"138,583,709",Grp1,0.00,0.000000,2,0,0
"138,583,715",Grp1,0.00,0.000000,2,0,0
"138,583,730",Grp1,0.00,0.000000,2,0,0
"138,583,741",Grp1,0.00,0.000000,47,1,0
"138,583,751",Grp1,0.00,0.000000,32,0,0
"138,583,755",Grp1,0.00,0.000000,47,2,0
"138,583,764",Grp1,0.00,0.000000,46,1,0
"138,583,770",Grp1,0.00,0.000000,46,2,0
"138,583,778",Grp1,0.00,0.000000,46,0,0
"138,583,799",Grp1,354.98,36.269873,56,35,0
"138,583,807",Grp1,0.00,0.000000,50,52,0
"138,583,818",Grp1,0.00,0.000000,45,1,0
"138,583,823",Grp1,0.00,0.000000,5,8,1
"138,583,828",Grp1,0.00,0.000000,32,0,0
"138,583,834",Grp1,639.98,141.734570,18,36,1
"138,583,837",Grp1,0.00,0.000000,31,0,0
"138,583,841",Grp1,0.00,0.000000,3,4,1
"138,583,859",Grp1,0.00,0.000000,46,2,0
"138,583,868",Grp1,0.00,0.000000,46,7,0
"138,583,872",Grp1,0.00,0.000000,1,1,1
"138,583,873",Grp1,589.98,54.702861,59,15,0
"138,583,914",Grp1,0.00,0.000000,46,5,0
"138,583,915",Grp1,0.00,0.000000,48,29,0
"138,583,925",Grp1,0.00,0.000000,3,4,1
"138,583,937",Grp1,0.00,0.000000,46,1,0
"138,583,944",Grp1,0.00,0.000000,45,0,0
"138,583,965",Grp1,0.00,0.000000,31,0,0
"138,583,968",Grp1,0.00,0.000000,46,17,0
"138,583,971",Grp1,0.00,0.000000,49,39,0
"138,583,991",Grp1,0.00,0.000000,51,9,0
"138,583,992",Grp1,0.00,0.000000,47,2,0
"138,584,011",Grp1,0.00,0.000000,31,0,0
"138,584,013",Grp1,0.00,0.000000,31,0,0
"138,584,015",Grp1,0.00,0.000000,21,15,1
"138,584,022",Grp1,0.00,0.000000,45,2,0
"138,584,027",Grp1,0.00,0.000000,17,14,1
"138,584,031",Grp1,0.00,0.000000,2,0,0
"138,584,033",Grp1,0.00,0.000000,45,0,0
"138,584,040",Grp1,0.00,0.000000,46,0,0
"138,584,045",Grp1,0.00,0.000000,32,0,0
"138,584,046",Grp1,0.00,0.000000,37,0,0
"138,584,052",Grp1,0.00,0.000000,31,0,0
"138,584,062",Grp1,0.00,0.000000,54,14,0
"138,584,087",Grp1,0.00,0.000000,46,5,0
"138,584,089",Grp1,0.00,0.000000,45,0,0
"138,584,091",Grp1,0.00,0.000000,46,0,0
"138,584,100",Grp1,0.00,0.000000,46,1,0
"138,584,113",Grp1,0.00,0.000000,32,0,0
"138,584,118",Grp1,0.00,0.000000,47,1,0
"138,584,127",Grp1,0.00,0.000000,19,25,1
"138,584,129",Grp1,0.00,0.000000,47,1,0
"138,584,158",Grp1,0.00,0.000000,2,0,0
"138,584,159",Grp1,0.00,0.000000,46,37,0
"138,584,177",Grp1,0.00,0.000000,10,3,1
"138,584,199",Grp1,0.00,0.000000,32,0,0
"138,584,209",Grp1,0.00,0.000000,3,3,1
"138,584,218",Grp1,0.00,0.000000,50,46,0
"138,584,229",Grp1,0.00,0.000000,32,0,0
"138,584,233",Grp1,0.00,0.000000,2,0,0
"138,584,243",Grp1,0.00,0.000000,32,0,0
"138,584,262",Grp1,0.00,0.000000,48,29,0
"138,584,266",Grp1,0.00,0.000000,47,6,0
"138,584,267",Grp1,0.00,0.000000,46,0,0
"138,584,289",Grp1,0.00,0.000000,32,0,0
"138,584,294",Grp1,0.00,0.000000,23,3,1
"138,584,323",Grp1,0.00,0.000000,31,0,0
"138,584,328",Grp1,0.00,0.000000,41,1,1
"138,584,367",Grp1,0.00,0.000000,48,6,0
"138,584,373",Grp1,0.00,0.000000,45,0,0
"138,584,399",Grp1,0.00,0.000000,46,1,0
"138,584,403",Grp1,0.00,0.000000,48,4,0
"138,584,406",Grp1,0.00,0.000000,47,0,0
"138,584,414",Grp1,0.00,0.000000,32,0,0
"138,584,432",Grp1,0.00,0.000000,48,8,0
"138,584,444",Grp1,836.97,-23.539126,33,0,0
"138,584,463",Grp1,0.00,0.000000,55,80,0
"138,584,470",Grp1,0.00,0.000000,49,28,0
"138,584,485",Grp1,0.00,0.000000,22,1,1
"138,584,489",Grp1,0.00,0.000000,32,0,0
"138,584,501",Grp1,0.00,0.000000,47,3,0
"138,584,511",Grp1,0.00,0.000000,49,27,0
"138,584,513",Grp1,0.00,0.000000,5,2,1
"138,584,537",Grp1,0.00,0.000000,31,0,0
"138,584,543",Grp1,0.00,0.000000,47,3,0
"138,584,556",Grp1,0.00,0.000000,49,12,0
"138,584,565",Grp1,0.00,0.000000,32,0,0
"138,584,582",Grp1,0.00,0.000000,60,84,1
"138,584,601",Grp1,87.47,-4.439334,71,30,0
"138,584,602",Grp1,0.00,0.000000,46,4,0
"138,584,608",Grp1,0.00,0.000000,46,4,0
"138,584,629",Grp1,0.00,0.000000,42,0,0
"138,584,638",Grp1,0.00,0.000000,35,1,0
"138,584,641",Grp1,0.00,0.000000,2,0,0
"138,584,642",Grp1,0.00,0.000000,31,0,0
"138,584,645",Grp1,0.00,0.000000,46,1,0
"138,584,729",Grp1,0.00,0.000000,2,0,0
"138,584,752",Grp1,0.00,0.000000,45,0,0
"138,584,770",Grp1,0.00,0.000000,32,0,0
"138,584,787",Grp1,0.00,0.000000,32,0,0
"138,584,793",Grp1,0.00,0.000000,46,1,0
"138,584,804",Grp1,0.00,0.000000,48,9,0
"138,584,808",Grp1,0.00,0.000000,45,1,0
"138,584,813",Grp1,0.00,0.000000,27,7,1
"138,584,819",Grp1,2299.17,520.353830,78,53,0
"138,584,825",Grp1,0.00,0.000000,47,3,0
"138,584,829",Grp1,0.00,0.000000,45,3,0
"138,584,832",Grp1,0.00,0.000000,2,0,0
"138,584,839",Grp1,0.00,0.000000,32,0,0
"138,584,844",Grp1,0.00,0.000000,2,0,0
"138,584,847",Grp1,0.00,0.000000,47,23,0
"138,584,856",Grp1,0.00,0.000000,32,0,0
"138,584,857",Grp1,0.00,0.000000,50,18,0
"138,584,870",Grp1,0.00,0.000000,47,12,0
"138,584,898",Grp1,0.00,0.000000,44,0,0
"138,584,911",Grp1,0.00,0.000000,46,0,0
"138,584,915",Grp1,0.00,0.000000,48,7,0
"138,584,918",Grp1,0.00,0.000000,45,1,0
"138,584,926",Grp1,0.00,0.000000,32,0,0
"138,584,955",Grp1,0.00,0.000000,35,43,1
"138,584,981",Grp1,0.00,0.000000,31,0,0
"138,585,001",Grp1,0.00,0.000000,32,0,0
"138,585,004",Grp1,0.00,0.000000,32,0,0
"138,585,015",Grp1,0.00,0.000000,47,3,0
"138,585,019",Grp1,0.00,0.000000,45,0,0
"138,585,029",Grp1,0.00,0.000000,4,3,1
"138,585,036",Grp1,0.00,0.000000,32,0,0
"138,585,047",Grp1,0.00,0.000000,23,1,1
"138,585,054",Grp1,0.00,0.000000,46,0,0
"138,585,056",Grp1,0.00,0.000000,45,13,0
"138,585,080",Grp1,194.49,34.084131,57,6,0
"138,585,108",Grp1,0.00,0.000000,46,3,0
"138,585,114",Grp1,0.00,0.000000,32,0,0
"138,585,139",Grp1,0.00,0.000000,15,2,1
"138,585,142",Grp1,0.00,0.000000,46,2,0
"138,585,146",Grp1,0.00,0.000000,32,0,0
"138,585,192",Grp1,0.00,0.000000,48,2,0
"138,585,210",Grp1,0.00,0.000000,32,0,0
"138,585,211",Grp1,0.00,0.000000,48,21,0
"138,585,226",Grp1,0.00,0.000000,32,0,0
"138,585,227",Grp1,0.00,0.000000,31,0,0
"138,585,232",Grp1,0.00,0.000000,46,2,0
"138,585,237",Grp1,0.00,0.000000,48,17,0
"138,585,245",Grp1,0.00,0.000000,48,1,0
"138,585,291",Grp1,0.00,0.000000,1,1,1
"138,585,302",Grp1,0.00,0.000000,48,1,0
"138,585,329",Grp1,0.00,0.000000,46,1,0
"138,585,364",Grp1,0.00,0.000000,47,0,0
"138,585,374",Grp1,0.00,0.000000,19,8,1
"138,585,380",Grp1,0.00,0.000000,47,1,0
"138,585,384",Grp1,0.00,0.000000,46,12,0
"138,585,387",Grp1,0.00,0.000000,32,0,0
"138,585,393",Grp1,0.00,0.000000,45,0,0
"138,585,402",Grp1,0.00,0.000000,46,0,0
"138,585,409",Grp1,0.00,0.000000,32,12,1
"138,585,416",Grp1,0.00,0.000000,45,1,0
"138,585,454",Grp1,0.00,0.000000,47,0,0
"138,585,468",Grp1,0.00,0.000000,26,4,1
"138,585,520",Grp1,0.00,0.000000,45,5,0
"138,585,529",Grp1,0.00,0.000000,46,0,0
"138,585,539",Grp1,0.00,0.000000,1,1,1
"138,585,558",Grp1,0.00,0.000000,6,2,1
"138,585,560",Grp1,0.00,0.000000,32,0,0
"138,585,577",Grp1,0.00,0.000000,51,55,0
"138,585,584",Grp1,0.00,0.000000,49,22,0
"138,585,605",Grp1,0.00,0.000000,47,3,0
"138,585,625",Grp1,0.00,0.000000,9,20,1
"138,585,631",Grp1,0.00,0.000000,31,0,0
"138,585,640",Grp1,0.00,0.000000,47,1,0
"138,585,668",Grp1,0.00,0.000000,36,7,1
"138,585,672",Grp1,0.00,0.000000,53,6,0
"138,585,682",Grp1,62.99,-5.257168,35,6,1
"138,585,688",Grp1,0.00,0.000000,46,7,0
"138,585,689",Grp1,0.00,0.000000,48,4,0
"138,585,691",Grp1,0.00,0.000000,23,10,1
"138,585,704",Grp1,0.00,0.000000,47,17,0
"138,585,723",Grp1,0.00,0.000000,32,0,0
"138,585,731",Grp1,0.00,0.000000,48,7,0
"138,585,762",Grp1,0.00,0.000000,19,7,1
"138,585,771",Grp1,0.00,0.000000,46,0,0
"138,585,784",Grp1,0.00,0.000000,53,43,0
"138,585,785",Grp1,0.00,0.000000,57,10,0
"138,585,806",Grp1,0.00,0.000000,47,2,0
"138,585,807",Grp1,0.00,0.000000,45,1,0
"138,585,815",Grp1,0.00,0.000000,48,9,0
"138,585,828",Grp1,0.00,0.000000,45,0,0
"138,585,861",Grp1,0.00,0.000000,7,1,1
"138,585,868",Grp1,0.00,0.000000,44,0,0
"138,585,874",Grp1,0.00,0.000000,1,1,1
"138,585,890",Grp1,0.00,0.000000,2,0,0
"138,585,921",Grp1,0.00,0.000000,38,0,1
"138,585,931",Grp1,0.00,0.000000,19,2,1
"138,585,934",Grp1,0.00,0.000000,32,0,0
"138,585,951",Grp1,0.00,0.000000,47,6,0
"138,585,957",Grp1,0.00,0.000000,2,0,0
"138,585,978",Grp1,0.00,0.000000,46,12,0
